campaign_id,campaign_type,target_audience,duration,platform,impressions,clicks,leads,conversions,revenue,ad_spend,roi,language,engagement_score,customer_segment,date,ctr,cpc,cpa,roas
NY-CMP-16151,Email,Tier 2 City Customers,26,"Google, Facebook, YouTube",35332,2898,1622,555,125430,504.25,-0.55,Bengali,14.36,College Students,01-01-2025,0.0820219630929469,0.17399930986887507,0.9085585585585586,248.7456618740704
NY-CMP-16152,Influencer,Working Women,21,"Instagram, Facebook",69993,7535,2283,898,342138,113.0,2.37,Tamil,15.31,College Students,01-03-2025,0.10765362250510765,0.014996682149966821,0.12583518930957685,3027.7699115044247
NY-CMP-16153,SEO,College Students,17,"Email, Google, WhatsApp",10664,535,265,110,87450,2054.47,-0.61,Tamil,8.53,Working Women,12-05-2025,0.05016879219804951,3.840130841121495,18.677,42.5657225464475
NY-CMP-16154,Email,Working Women,17,"WhatsApp, YouTube, Facebook",43248,1304,452,326,191362,348.33,0.69,English,4.81,Working Women,15-04-2025,0.030151683314835368,0.2671242331288343,1.0684969325153373,549.3698504291907
NY-CMP-16155,Paid Ads,Working Women,10,"Email, Google",32770,4331,1521,784,341824,250.75,0.74,Hindi,20.25,Premium Shoppers,15-10-2024,0.13216356423558132,0.05789655968598476,0.3198341836734694,1363.2063808574278
NY-CMP-16156,Paid Ads,Premium Shoppers,17,"Instagram, Facebook, Google",34101,3699,1950,1417,568217,108.45,2.7,Hindi,20.72,Working Women,26-08-2024,0.10847189231987332,0.029318734793187348,0.07653493295695131,5239.437528815122
NY-CMP-16157,Email,Working Women,18,"Instagram, Google, Email",24783,1379,578,359,131753,180.36,1.03,English,9.35,Youth,09-07-2024,0.055642981075737404,0.1307904278462654,0.5023955431754875,730.5001108893324
NY-CMP-16158,SEO,Youth,19,Google,14191,648,308,242,57838,474.45,-0.5,English,8.44,Working Women,03-03-2025,0.04566274399267141,0.732175925925926,1.9605371900826445,121.90536410580673
NY-CMP-16159,SEO,Working Women,16,"WhatsApp, Instagram, Facebook",26981,1824,555,377,294060,148.75,4.24,Tamil,10.21,Premium Shoppers,03-02-2025,0.06760312812720062,0.0815515350877193,0.39456233421750664,1976.873949579832
NY-CMP-16160,Email,Tier 2 City Customers,26,"Instagram, Email, WhatsApp",36284,3173,1047,676,315692,420.33,0.11,English,13.49,Youth,21-01-2025,0.08744901333921287,0.13247084777812795,0.6217899408284023,751.0575024385602
NY-CMP-16161,Social Media,Premium Shoppers,27,"YouTube, Instagram",17833,800,315,150,94650,1384.85,-0.54,English,7.09,Youth,28-05-2025,0.0448606516009645,1.7310625,9.232333333333333,68.34675235585082
NY-CMP-16162,Social Media,Working Women,20,"Email, WhatsApp",91290,9541,2458,1471,664892,43.9,9.3,English,14.76,Tier 2 City Customers,31-07-2024,0.10451309015226203,0.004601194843307829,0.02984364377974167,15145.603644646926
NY-CMP-16163,Influencer,College Students,6,"Email, Facebook, WhatsApp",31277,671,346,114,52098,918.74,-0.5,English,3.62,Working Women,14-07-2024,0.021453464206925215,1.3692101341281668,8.059122807017545,56.70592332977774
NY-CMP-16164,Email,Tier 2 City Customers,6,"YouTube, Email, Facebook",90871,6553,3139,1175,242050,131.65,0.56,Hindi,11.96,Working Women,11-04-2025,0.07211321543726822,0.020090035098428202,0.11204255319148937,1838.5871629320166
NY-CMP-16165,Paid Ads,Working Women,30,"YouTube, Email",54469,3674,1371,686,197568,201.57,0.43,Hindi,10.52,Youth,03-03-2025,0.06745121078044392,0.05486390854654327,0.2938338192419825,980.1458550379521
NY-CMP-16166,SEO,Tier 2 City Customers,20,"Instagram, WhatsApp",17993,2073,669,254,70866,461.27,-0.4,Tamil,16.65,Youth,03-05-2025,0.11521147112766075,0.22251326579835987,1.816023622047244,153.63236282437617
NY-CMP-16167,Paid Ads,College Students,26,"WhatsApp, Email",91105,8039,1689,1050,317100,188.26,0.6,Hindi,11.83,College Students,11-12-2024,0.08823884528840349,0.023418335613882322,0.1792952380952381,1684.3726760862637
NY-CMP-16168,SEO,Youth,5,"Email, YouTube, Instagram",83507,9773,4657,1494,755964,139.49,2.63,Hindi,19.07,Youth,18-02-2025,0.11703210509298621,0.01427299703264095,0.09336680053547525,5419.48526776113
NY-CMP-16169,Social Media,Youth,22,Facebook,40259,5976,2161,879,196896,115.33,0.94,Hindi,22.39,College Students,29-08-2024,0.14843885839191237,0.019298862115127175,0.13120591581342433,1707.240093644325
NY-CMP-16170,Paid Ads,Youth,23,"WhatsApp, Instagram",77555,2124,819,490,332220,283.19,1.39,Bengali,4.43,Tier 2 City Customers,01-01-2025,0.027387015666301334,0.1333286252354049,0.5779387755102041,1173.1346445849076
NY-CMP-16171,Social Media,Working Women,17,Instagram,48926,5477,2045,1056,764544,249.96,1.9,Hindi,17.53,Youth,07-06-2025,0.11194456934963005,0.04563812306006938,0.23670454545454547,3058.665386461834
NY-CMP-16172,Paid Ads,Working Women,14,"Google, Facebook, WhatsApp",57003,6363,1724,1364,514228,127.56,1.96,Tamil,16.58,College Students,21-03-2025,0.1116257039103205,0.020047147571900046,0.09351906158357771,4031.2637190341798
NY-CMP-16173,Influencer,Youth,30,Google,79584,8826,3740,2614,1265176,69.63,5.95,Bengali,19.07,Youth,20-08-2024,0.11090168878166466,0.007889191026512575,0.026637337413925016,18169.98420221169
NY-CMP-16174,Email,Working Women,15,"Google, Email",66113,5598,1967,702,405054,305.67,0.89,Bengali,12.5,Tier 2 City Customers,25-03-2025,0.08467321101750035,0.054603429796355844,0.4354273504273504,1325.1349494552949
NY-CMP-16175,SEO,Tier 2 City Customers,14,Instagram,52672,1230,327,169,57122,922.49,-0.63,Tamil,3.28,Youth,28-03-2025,0.02335206561360875,0.7499918699186991,5.4585207100591715,61.92153844486119
NY-CMP-16176,Social Media,Youth,12,Facebook,85752,2676,788,587,249475,246.29,0.73,English,4.72,College Students,17-05-2025,0.031206269241533725,0.09203662182361734,0.4195741056218058,1012.9319095375371
NY-CMP-16177,SEO,Premium Shoppers,24,"Google, WhatsApp",94637,4067,1898,1256,661912,82.32,5.4,Bengali,7.63,Youth,07-09-2024,0.04297473504020626,0.020240963855421686,0.06554140127388534,8040.719144800778
NY-CMP-16178,SEO,Premium Shoppers,11,Facebook,24060,3426,1571,1176,691488,69.48,7.46,Tamil,25.66,Youth,15-07-2024,0.14239401496259352,0.020280210157618214,0.059081632653061225,9952.331606217616
NY-CMP-16179,SEO,College Students,22,"Email, YouTube",94991,4199,2433,1605,584220,49.07,6.42,English,8.67,Working Women,14-09-2024,0.0442041877651567,0.011686115741843296,0.030573208722741434,11905.848787446505
NY-CMP-16180,Paid Ads,Tier 2 City Customers,8,Email,86870,5430,3111,2275,1374100,71.95,7.39,Tamil,12.45,Youth,14-07-2024,0.06250719465868539,0.013250460405156539,0.031626373626373626,19097.98471160528
NY-CMP-16181,Social Media,Premium Shoppers,6,"YouTube, Instagram",24000,1585,908,669,441540,258.95,1.55,Tamil,13.18,College Students,03-04-2025,0.06604166666666667,0.16337539432176656,0.38707025411061285,1705.1168179185172
NY-CMP-16182,Social Media,Working Women,19,Google,86735,8942,4028,1955,1192550,141.26,3.32,English,17.21,Working Women,04-09-2024,0.10309563613304894,0.015797360769402816,0.07225575447570332,8442.234178111285
NY-CMP-16183,Influencer,Working Women,17,Instagram,83081,5383,1144,796,306460,288.06,0.34,English,8.81,College Students,09-12-2024,0.0647921907536019,0.05351291101616199,0.3618844221105528,1063.8755814760814
NY-CMP-16184,Paid Ads,Youth,27,YouTube,34365,2098,994,352,180928,429.51,0.2,Hindi,10.02,College Students,04-07-2024,0.061050487414520585,0.20472354623450906,1.2201988636363637,421.24281157598193
NY-CMP-16185,Paid Ads,College Students,25,"Email, Facebook",53953,4145,2114,1416,564984,72.38,4.51,English,14.23,College Students,01-04-2025,0.0768261264433859,0.017462002412545235,0.05111581920903954,7805.802707930368
NY-CMP-16186,Paid Ads,Premium Shoppers,30,"Instagram, Facebook, YouTube",44502,3862,1782,1228,615228,200.16,1.5,Bengali,15.44,Youth,24-05-2025,0.08678261651161745,0.05182806835836354,0.16299674267100978,3073.681055155875
NY-CMP-16187,Influencer,Youth,15,"Facebook, Email, YouTube",12424,1584,793,566,198100,117.17,1.99,English,23.69,Youth,21-12-2024,0.12749517063747584,0.0739709595959596,0.20701413427561838,1690.7058120679355
NY-CMP-16188,Influencer,College Students,23,"YouTube, Google",47194,4851,2089,671,265045,309.64,0.28,Bengali,16.13,College Students,20-05-2025,0.10278849006229605,0.0638301381158524,0.4614605067064083,855.9779098307713
NY-CMP-16189,Social Media,Working Women,18,"Facebook, Google",19684,2900,1339,1005,572850,154.82,2.68,Tamil,26.64,Youth,23-05-2025,0.14732777890672627,0.05338620689655172,0.1540497512437811,3700.1033458209536
NY-CMP-16190,Paid Ads,Working Women,14,"Google, YouTube, WhatsApp",19452,2794,1159,622,219566,206.57,0.71,Hindi,23.52,College Students,25-08-2024,0.1436356158749743,0.07393342877594845,0.3321061093247588,1062.913298155589
NY-CMP-16191,SEO,Tier 2 City Customers,8,YouTube,94003,8372,3796,1373,999544,89.66,7.12,English,14.4,Tier 2 City Customers,17-07-2024,0.08906098741529525,0.010709507883420927,0.06530225782957028,11148.159714476913
NY-CMP-16192,Social Media,College Students,22,YouTube,43816,1992,436,196,113288,1357.98,-0.57,English,5.99,Youth,16-01-2025,0.045462844622968776,0.6817168674698795,6.9284693877551025,83.42390904137027
NY-CMP-16193,Social Media,Tier 2 City Customers,29,Google,22919,966,521,204,73236,709.55,-0.49,English,7.38,Working Women,02-05-2025,0.04214843579562808,0.7345238095238095,3.4781862745098038,103.21471355084209
NY-CMP-16194,Influencer,College Students,13,"Instagram, YouTube, WhatsApp",20413,2496,991,333,255744,652.62,0.18,Hindi,18.71,Tier 2 City Customers,30-01-2025,0.12227502082006564,0.2614663461538462,1.9598198198198198,391.87275903282153
NY-CMP-16195,Influencer,Youth,14,Google,22279,3153,1408,884,675376,166.46,3.59,Bengali,24.44,College Students,28-12-2024,0.1415234076933435,0.05279416428797971,0.1883031674208145,4057.287035924546
NY-CMP-16196,Email,Youth,17,"Email, Facebook, YouTube",65428,7139,1917,1274,891800,174.74,3.01,Hindi,15.79,College Students,08-12-2024,0.10911230665770007,0.02447681748143998,0.1371585557299843,5103.5824653771315
NY-CMP-16197,Email,Tier 2 City Customers,14,Email,39430,4070,2408,747,339138,78.27,4.8,Tamil,18.32,College Students,01-09-2024,0.10322089779355821,0.01923095823095823,0.10477911646586345,4332.924492142583
NY-CMP-16198,SEO,Premium Shoppers,27,"Google, Instagram",69693,7200,4017,1515,1007475,88.57,6.51,Bengali,18.27,Youth,12-01-2025,0.10331023201756274,0.012301388888888888,0.058462046204620456,11374.901208084002
NY-CMP-16199,Influencer,Premium Shoppers,20,YouTube,83143,7002,3964,1547,785876,152.12,2.34,English,15.05,Premium Shoppers,08-09-2024,0.08421635014372827,0.021725221365324194,0.0983322559793148,5166.158296082041
NY-CMP-16200,SEO,Tier 2 City Customers,30,"WhatsApp, Email, Instagram",88369,8372,3797,1565,1216005,179.44,3.33,Bengali,15.54,College Students,07-08-2024,0.09473910534237119,0.021433349259436216,0.11465814696485623,6776.666295140437
NY-CMP-16201,Email,College Students,16,"Facebook, Google",28351,829,342,151,46961,956.75,-0.67,Hindi,4.66,Working Women,16-10-2024,0.029240591160805615,1.1541013268998794,6.336092715231788,49.08387771100078
NY-CMP-16202,Email,College Students,8,"Instagram, YouTube, Email",63300,7756,4552,1895,640510,133.33,1.54,Bengali,22.44,Working Women,14-10-2024,0.12252764612954187,0.017190562145435795,0.07035883905013193,4803.945098627465
NY-CMP-16203,Email,Premium Shoppers,21,"Facebook, WhatsApp, YouTube",11893,1269,521,407,158730,152.57,1.56,Hindi,18.47,Premium Shoppers,25-11-2024,0.1067014210039519,0.12022852639873916,0.37486486486486487,1040.3749098774333
NY-CMP-16204,Paid Ads,Working Women,15,"Google, Instagram, Email",53343,5476,2018,1463,397936,176.68,0.54,Bengali,16.79,College Students,08-04-2025,0.10265639352867292,0.032264426588750915,0.12076555023923445,2252.29793977813
NY-CMP-16205,Paid Ads,Tier 2 City Customers,28,Google,85617,4272,866,546,412230,106.5,6.09,Tamil,6.64,Premium Shoppers,24-11-2024,0.04989663267808963,0.024929775280898875,0.19505494505494506,3870.7042253521126
NY-CMP-16206,Social Media,College Students,20,"Google, Email",64588,6526,2862,2089,1652399,30.7,24.76,Tamil,17.77,Premium Shoppers,10-08-2024,0.10104044094878306,0.004704259883542752,0.01469602680708473,53824.07166123779
NY-CMP-16207,Influencer,Tier 2 City Customers,26,"WhatsApp, Instagram",42672,4201,1488,1138,315226,227.99,0.21,Tamil,16.0,Premium Shoppers,15-02-2025,0.09844863142107237,0.05427041180671269,0.20034270650263622,1382.6308171411026
NY-CMP-16208,SEO,Tier 2 City Customers,10,"Instagram, Google, Email",23659,555,204,129,58179,1042.63,-0.57,English,3.75,Youth,15-03-2025,0.02345830339405723,1.8786126126126128,8.082403100775196,55.80023594180102
NY-CMP-16209,Influencer,Youth,28,Instagram,18583,658,210,126,99540,2223.21,-0.64,English,5.35,Premium Shoppers,11-10-2024,0.035408706882634665,3.3787386018237084,17.64452380952381,44.773098357779965
NY-CMP-16210,SEO,Youth,23,"Instagram, Google, Facebook",51959,5473,2812,1072,830800,233.07,2.33,Tamil,18.01,College Students,16-03-2025,0.10533305105948922,0.04258541933126256,0.2174160447761194,3564.5943278843265
NY-CMP-16211,SEO,Youth,23,"Email, YouTube, Instagram",74837,5098,1909,799,257278,275.78,0.17,Tamil,10.43,Youth,10-11-2024,0.06812138380747491,0.054095723813260096,0.34515644555694613,932.9102908115166
NY-CMP-16212,Paid Ads,Tier 2 City Customers,20,Google,22768,2799,910,330,219120,307.66,1.16,Tamil,17.74,College Students,03-09-2024,0.12293569922698525,0.10991782779564131,0.9323030303030304,712.2147825521679
NY-CMP-16213,Email,Working Women,19,"YouTube, Google, Facebook",33063,3733,1448,840,459480,327.49,0.67,Bengali,18.21,College Students,18-10-2024,0.11290566494268518,0.08772836860433968,0.3898690476190476,1403.0352071818986
NY-CMP-16214,Email,Youth,28,"Facebook, Instagram",41485,2882,947,435,331905,371.75,1.05,Hindi,10.28,Working Women,21-12-2024,0.06947089309388936,0.12899028452463568,0.8545977011494252,892.817753866846
NY-CMP-16215,Paid Ads,Working Women,24,"YouTube, Instagram, Email",72337,2589,1446,686,399938,230.85,1.53,Bengali,6.53,Working Women,04-03-2025,0.035790812447295296,0.08916570104287369,0.3365160349854227,1732.4583062594759
NY-CMP-16216,SEO,Working Women,17,"Email, Google",88337,7859,4703,1788,716988,162.99,1.46,English,16.24,Premium Shoppers,06-06-2025,0.08896611838753864,0.02073927980659117,0.09115771812080538,4398.969261917909
NY-CMP-16217,Paid Ads,Youth,8,"YouTube, Instagram, Facebook",88769,5474,2413,1885,484445,126.9,1.03,English,11.01,Premium Shoppers,08-10-2024,0.06166567157453615,0.023182316404822798,0.0673209549071618,3817.533490937746
NY-CMP-16218,Influencer,College Students,24,Instagram,93006,9667,4857,2026,1470876,75.38,8.63,Tamil,17.79,Working Women,26-11-2024,0.10393953078296024,0.007797662149581048,0.03720631786771964,19512.81507031043
NY-CMP-16219,Paid Ads,Youth,10,"Google, Instagram, Email",65079,8426,5008,2547,1023894,84.62,3.75,Tamil,24.56,Youth,29-04-2025,0.12947340924107623,0.010042724899121766,0.03322340007852376,12099.905459702197
NY-CMP-16220,SEO,Youth,5,"WhatsApp, Google",32437,3311,1004,620,260400,463.89,-0.09,English,15.21,Premium Shoppers,12-03-2025,0.10207479113358202,0.14010570824524313,0.7482096774193548,561.3399728383885
NY-CMP-16221,Influencer,Premium Shoppers,12,Google,62920,5990,1627,643,201259,402.72,-0.22,Bengali,13.13,Premium Shoppers,24-11-2024,0.09520025429116338,0.06723205342237062,0.6263141524105754,499.7492054032578
NY-CMP-16222,SEO,Youth,5,Email,64234,8255,3799,1256,800072,228.28,1.79,Bengali,20.72,Youth,05-12-2024,0.12851449388174488,0.027653543307086616,0.1817515923566879,3504.7835990888384
NY-CMP-16223,Social Media,Premium Shoppers,20,"Facebook, Instagram, YouTube",71644,3458,1394,652,315568,173.18,1.79,Hindi,7.68,College Students,04-07-2024,0.048266428451789405,0.05008097165991903,0.26561349693251535,1822.1965584940524
NY-CMP-16224,Influencer,Tier 2 City Customers,16,WhatsApp,62030,4492,1602,636,422304,164.24,3.04,Bengali,10.85,Youth,29-04-2025,0.07241657262614863,0.03656277827248442,0.2582389937106918,2571.261568436434
NY-CMP-16225,Social Media,Youth,30,Email,78851,11500,2710,1995,1210965,109.42,4.55,Bengali,20.55,Premium Shoppers,15-10-2024,0.14584469442365983,0.009514782608695652,0.054847117794486214,11067.126667885213
NY-CMP-16226,Paid Ads,Tier 2 City Customers,14,Instagram,54777,7165,1685,1080,329400,86.78,2.51,Tamil,18.13,College Students,11-10-2024,0.130803074283002,0.012111653872993719,0.08035185185185185,3795.805485134824
NY-CMP-16227,Email,Working Women,9,"WhatsApp, Facebook, YouTube",64162,6612,3781,1373,980322,86.33,7.27,Bengali,18.34,Working Women,26-12-2024,0.10305165050964746,0.013056563823351483,0.06287691187181355,11355.519518128112
NY-CMP-16228,Email,Premium Shoppers,7,"Facebook, WhatsApp, Email",29509,1362,541,275,152625,924.14,-0.4,English,7.38,Premium Shoppers,12-02-2025,0.04615541021383307,0.6785168869309839,3.360509090909091,165.15354816369813
NY-CMP-16229,Paid Ads,Premium Shoppers,25,"WhatsApp, Instagram, Facebook",20770,1936,700,448,125440,231.22,0.21,Bengali,14.85,Working Women,20-02-2025,0.09321136254212807,0.11943181818181818,0.5161160714285714,542.5136233889802
NY-CMP-16230,SEO,Youth,18,Email,68961,8234,1683,1294,1030024,144.75,4.5,Tamil,16.26,Working Women,24-10-2024,0.11940082075375937,0.017579548214719454,0.11186244204018547,7115.882556131261
NY-CMP-16231,Influencer,Tier 2 City Customers,30,"Google, Facebook",61091,2376,680,450,184950,374.14,0.1,Tamil,5.74,Youth,02-05-2025,0.038892799266667756,0.15746632996632995,0.8314222222222222,494.33367188752874
NY-CMP-16232,SEO,Youth,28,"YouTube, Google",53956,4781,1641,1287,294723,51.19,3.47,Tamil,14.29,Tier 2 City Customers,31-10-2024,0.08860923715620135,0.010706965070069022,0.03977466977466977,5757.43309240086
NY-CMP-16233,Paid Ads,Working Women,27,Email,68167,1949,534,239,137664,863.06,-0.33,Tamil,3.99,Youth,14-12-2024,0.028591547229597898,0.44282195997947665,3.6111297071129704,159.50687090121198
NY-CMP-16234,Paid Ads,Tier 2 City Customers,7,"Facebook, YouTube, Google",76024,2211,620,237,143148,1233.05,-0.51,Bengali,4.04,Premium Shoppers,30-05-2025,0.029082921182784383,0.557688828584351,5.202742616033755,116.09261587121367
NY-CMP-16235,SEO,College Students,21,"Google, YouTube, Email",61031,1781,938,720,263520,333.64,0.1,Tamil,5.63,Youth,03-12-2024,0.029181891170061116,0.18733295901179112,0.46338888888888885,789.8333533149503
NY-CMP-16236,Email,Working Women,14,WhatsApp,13412,1942,917,691,335826,356.62,0.36,Bengali,26.47,Youth,28-09-2024,0.14479570533850283,0.18363542739443872,0.5160926193921852,941.6914362626885
NY-CMP-16237,Paid Ads,College Students,6,"Email, Facebook",54049,1154,446,335,174200,187.9,1.77,Hindi,3.58,Premium Shoppers,31-08-2024,0.02135099631815575,0.16282495667244368,0.5608955223880597,927.0888770622671
NY-CMP-16238,Email,Youth,21,YouTube,39660,4916,2103,637,278369,293.4,0.49,English,19.3,Working Women,17-03-2025,0.12395360564800807,0.059682668836452395,0.46059654631083197,948.7695978186777
